Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Phuentsholing,63200.26,63.2
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Rinchending,63280.72,63.28
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Pasakha,63334.36,63.33
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Chimakothi,64599.74,64.6
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Lungtenzampa,65063.81,65.06
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Paro Town,65055.61,65.06
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Haa,65776.91,65.78
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Bajo Town,65328.57,65.33
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Beychu,65552.07,65.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Samtse Town,62761.6,62.76
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Sipsoo,64347,64.35
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gomtu,62818.82,62.82
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gedu,64189.54,64.19
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Lobesa,65226.43,65.23
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Khuruthang,65306.89,65.31
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gasa,66564.56,66.56
