Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Phuentsholing,66873.22,66.87
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Rinchending,66944.32,66.94
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Pasakha,67007.32,67.01
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Chimakothi,68527.49,68.53
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Lungtenzampa,68817.59,68.82
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Paro Town,68987.46,68.99
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Haa,69802.68,69.8
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Bajo Town,69121.87,69.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Beychu,69345.37,69.35
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Samtse Town,66433.49,66.43
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Sipsoo,68048.44,68.05
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gomtu,66490.85,66.49
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gedu,68121.9,68.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Lobesa,69013.83,69.01
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Khuruthang,69094.29,69.09
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gasa,70570.06,70.57
